[Line 168] [Output:5553]: [PART] Workspace.Boats.PirateBoat.Wheel.Wheel | Size: 0.44016095995903015, 3.3112668991088867, 3.311267137527466
[Line 25292] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Caravel.Sail Material.View.Figure.LeftFoot | Size: 0.7912912964820862, 0.44856202602386475, 1.1945922374725342
[Line 25293] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Caravel.Sail Material.View.Figure.LeftUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240074515342712
[Line 25294] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Caravel.Sail Material.View.Figure.RightFoot | Size: 0.7912907004356384, 0.4485623836517334, 1.1945918798446655
[Line 25295] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Caravel.Sail Material.View.Figure.RightLowerLeg | Size: 0.7106100916862488, 0.9041049480438232, 0.8819680213928223
[Line 25296] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Caravel.Sail Material.View.Figure.RightUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240075707435608
[Line 25297] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Caravel.Sail Material.View.CF | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 25299] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.Head | Size: 2, 1, 1
[Line 25300] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.UpperTorso | Size: 1.9974559545516968, 1.837510585784912, 1.1106884479522705
[Line 25301] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 25302] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.RightUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128910064697266
[Line 25303] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.RightLowerArm | Size: 0.8137836456298828, 0.9094314575195312, 0.8621160984039307
[Line 25304] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.RightHand | Size: 0.7627725601196289, 0.9388239979743958, 0.7475496530532837
[Line 25305] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.LeftUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128907680511475
[Line 25306] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.LeftLowerArm | Size: 0.8137837648391724, 0.9094315767288208, 0.8621159791946411
[Line 25307] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.LeftHand | Size: 0.7627726793289185, 0.9388239979743958, 0.7475496530532837
[Line 25308] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.LeftFoot | Size: 0.7912912964820862, 0.44856202602386475, 1.1945922374725342
[Line 25309] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.LeftLowerLeg | Size: 0.710610032081604, 0.9041048288345337, 0.8819679617881775
[Line 25310] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.LeftUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240074515342712
[Line 25311] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.RightFoot | Size: 0.7912907004356384, 0.4485623836517334, 1.1945918798446655
[Line 25312] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.RightUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240075707435608
[Line 25313] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.CF | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 25315] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Pattern.View.Figure.UpperTorso | Size: 1.9974559545516968, 1.837510585784912, 1.1106884479522705
[Line 25316] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Pattern.View.Figure.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 25317] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Pattern.View.Figure.RightUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128910064697266
[Line 25318] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Pattern.View.Figure.RightLowerArm | Size: 0.8137836456298828, 0.9094314575195312, 0.8621160984039307
[Line 25319] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Pattern.View.Figure.RightHand | Size: 0.7627725601196289, 0.9388239979743958, 0.7475496530532837
[Line 25320] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Pattern.View.Figure.LeftLowerArm | Size: 0.8137837648391724, 0.9094315767288208, 0.8621159791946411
[Line 25321] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Pattern.View.Figure.LeftHand | Size: 0.7627726793289185, 0.9388239979743958, 0.7475496530532837
[Line 25322] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Pattern.View.Figure.LeftFoot | Size: 0.7912912964820862, 0.44856202602386475, 1.1945922374725342
[Line 25323] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Pattern.View.Figure.LeftUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240074515342712
[Line 25324] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Pattern.View.Figure.RightFoot | Size: 0.7912907004356384, 0.4485623836517334, 1.1945918798446655
[Line 25325] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Pattern.View.Figure.RightLowerLeg | Size: 0.7106100916862488, 0.9041049480438232, 0.8819680213928223
[Line 25326] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Pattern.View.CF | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 25328] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Hull Armor.View.Figure.UpperTorso | Size: 1.9974559545516968, 1.837510585784912, 1.1106884479522705
[Line 25329] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Hull Armor.View.Figure.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 25330] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Hull Armor.View.Figure.RightLowerArm | Size: 0.8137836456298828, 0.9094314575195312, 0.8621160984039307
[Line 25331] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Hull Armor.View.Figure.RightHand | Size: 0.7627725601196289, 0.9388239979743958, 0.7475496530532837
[Line 25332] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Hull Armor.View.Figure.LeftLowerArm | Size: 0.8137837648391724, 0.9094315767288208, 0.8621159791946411
[Line 25333] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Hull Armor.View.Figure.LeftFoot | Size: 0.7912912964820862, 0.44856202602386475, 1.1945922374725342
[Line 25334] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Hull Armor.View.Figure.LeftLowerLeg | Size: 0.710610032081604, 0.9041048288345337, 0.8819679617881775
[Line 25335] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Hull Armor.View.Figure.LeftUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240074515342712
[Line 25336] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Hull Armor.View.Figure.RightFoot | Size: 0.7912907004356384, 0.4485623836517334, 1.1945918798446655
[Line 25337] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Hull Armor.View.Figure.RightLowerLeg | Size: 0.7106100916862488, 0.9041049480438232, 0.8819680213928223
[Line 25338] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Hull Armor.View.Figure.RightUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240075707435608
[Line 25339] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Hull Armor.View.CF | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 25341] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Crew.View.Figure.Head | Size: 2, 1, 1
[Line 25342] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Crew.View.Figure.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 25343] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Crew.View.Figure.RightUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128910064697266
[Line 25344] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Crew.View.Figure.RightLowerArm | Size: 0.8137836456298828, 0.9094314575195312, 0.8621160984039307
[Line 25345] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Crew.View.Figure.RightHand | Size: 0.7627725601196289, 0.9388239979743958, 0.7475496530532837
[Line 25346] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Crew.View.Figure.LeftLowerArm | Size: 0.8137837648391724, 0.9094315767288208, 0.8621159791946411
[Line 25347] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Crew.View.Figure.LeftHand | Size: 0.7627726793289185, 0.9388239979743958, 0.7475496530532837
[Line 25348] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Crew.View.Figure.LeftFoot | Size: 0.7912912964820862, 0.44856202602386475, 1.1945922374725342
[Line 25349] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Crew.View.Figure.LeftLowerLeg | Size: 0.710610032081604, 0.9041048288345337, 0.8819679617881775
[Line 25350] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Crew.View.Figure.LeftUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240074515342712
[Line 25351] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Crew.View.Figure.RightFoot | Size: 0.7912907004356384, 0.4485623836517334, 1.1945918798446655
[Line 25352] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Crew.View.Figure.RightUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240075707435608
[Line 25354] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Lanterns.View.Figure.Head | Size: 2, 1, 1
[Line 25355] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Lanterns.View.Figure.UpperTorso | Size: 1.9974559545516968, 1.837510585784912, 1.1106884479522705
[Line 25356] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Lanterns.View.Figure.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 25357] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Lanterns.View.Figure.RightUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128910064697266
[Line 25358] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Lanterns.View.Figure.RightLowerArm | Size: 0.8137836456298828, 0.9094314575195312, 0.8621160984039307
[Line 25359] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Lanterns.View.Figure.RightHand | Size: 0.7627725601196289, 0.9388239979743958, 0.7475496530532837
[Line 25360] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Lanterns.View.Figure.LeftUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128907680511475
[Line 25361] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Lanterns.View.Figure.LeftLowerArm | Size: 0.8137837648391724, 0.9094315767288208, 0.8621159791946411
[Line 25362] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Lanterns.View.Figure.LeftHand | Size: 0.7627726793289185, 0.9388239979743958, 0.7475496530532837
[Line 25363] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Lanterns.View.Figure.LeftFoot | Size: 0.7912912964820862, 0.44856202602386475, 1.1945922374725342
[Line 25364] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Lanterns.View.Figure.LeftLowerLeg | Size: 0.710610032081604, 0.9041048288345337, 0.8819679617881775
[Line 25365] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Lanterns.View.Figure.LeftUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240074515342712
[Line 25366] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Lanterns.View.Figure.RightFoot | Size: 0.7912907004356384, 0.4485623836517334, 1.1945918798446655
[Line 25367] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Lanterns.View.Figure.RightLowerLeg | Size: 0.7106100916862488, 0.9041049480438232, 0.8819680213928223
[Line 25368] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Lanterns.View.Figure.RightUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240075707435608
[Line 25369] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Lanterns.View.CF | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 25371] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Quartermaster.View.Figure.Head | Size: 2, 1, 1
[Line 25372] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Quartermaster.View.Figure.UpperTorso | Size: 1.9974559545516968, 1.837510585784912, 1.1106884479522705
[Line 25373] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Quartermaster.View.Figure.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 25374] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Quartermaster.View.Figure.RightLowerArm | Size: 0.8137836456298828, 0.9094314575195312, 0.8621160984039307
[Line 25375] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Quartermaster.View.Figure.RightHand | Size: 0.7627725601196289, 0.9388239979743958, 0.7475496530532837
[Line 25376] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Quartermaster.View.Figure.LeftUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128907680511475
[Line 25377] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Quartermaster.View.Figure.LeftLowerArm | Size: 0.8137837648391724, 0.9094315767288208, 0.8621159791946411
[Line 25378] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Quartermaster.View.Figure.LeftFoot | Size: 0.7912912964820862, 0.44856202602386475, 1.1945922374725342
[Line 25379] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Quartermaster.View.Figure.LeftLowerLeg | Size: 0.710610032081604, 0.9041048288345337, 0.8819679617881775
[Line 25380] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Quartermaster.View.Figure.LeftUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240074515342712
[Line 25381] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Quartermaster.View.Figure.RightLowerLeg | Size: 0.7106100916862488, 0.9041049480438232, 0.8819680213928223
[Line 25382] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Quartermaster.View.Figure.RightUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240075707435608
[Line 25384] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Figurehead.View.Figure.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 25385] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Figurehead.View.Figure.RightHand | Size: 0.7627725601196289, 0.9388239979743958, 0.7475496530532837
[Line 25386] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Figurehead.View.Figure.LeftUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128907680511475
[Line 25387] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Figurehead.View.Figure.LeftLowerArm | Size: 0.8137837648391724, 0.9094315767288208, 0.8621159791946411
[Line 25388] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Figurehead.View.Figure.LeftHand | Size: 0.7627726793289185, 0.9388239979743958, 0.7475496530532837
[Line 25389] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Figurehead.View.Figure.LeftFoot | Size: 0.7912912964820862, 0.44856202602386475, 1.1945922374725342
[Line 25390] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Figurehead.View.Figure.RightFoot | Size: 0.7912907004356384, 0.4485623836517334, 1.1945918798446655
[Line 25391] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Cannons.View.Figure.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 25392] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Cannons.View.Figure.RightUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128910064697266
[Line 25393] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Cannons.View.Figure.RightLowerArm | Size: 0.8137836456298828, 0.9094314575195312, 0.8621160984039307
[Line 25394] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Cannons.View.Figure.RightHand | Size: 0.7627725601196289, 0.9388239979743958, 0.7475496530532837
[Line 25395] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Cannons.View.Figure.LeftUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128907680511475
[Line 25396] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Cannons.View.Figure.LeftLowerArm | Size: 0.8137837648391724, 0.9094315767288208, 0.8621159791946411
[Line 25397] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Cannons.View.Figure.LeftHand | Size: 0.7627726793289185, 0.9388239979743958, 0.7475496530532837
[Line 25398] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Cannons.View.Figure.LeftLowerLeg | Size: 0.710610032081604, 0.9041048288345337, 0.8819679617881775
[Line 25399] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Cannons.View.Figure.LeftUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240074515342712
[Line 25400] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Cannons.View.Figure.RightFoot | Size: 0.7912907004356384, 0.4485623836517334, 1.1945918798446655
[Line 25401] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Cannons.View.CF | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 25403] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.Head | Size: 2, 1, 1
[Line 25404] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.UpperTorso | Size: 1.9974559545516968, 1.837510585784912, 1.1106884479522705
[Line 25405] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 25406] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.RightUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128910064697266
[Line 25407] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.RightLowerArm | Size: 0.8137836456298828, 0.9094314575195312, 0.8621160984039307
[Line 25408] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.RightHand | Size: 0.7627725601196289, 0.9388239979743958, 0.7475496530532837
[Line 25409] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.LeftUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128907680511475
[Line 25410] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.LeftLowerArm | Size: 0.8137837648391724, 0.9094315767288208, 0.8621159791946411
[Line 25411] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.LeftHand | Size: 0.7627726793289185, 0.9388239979743958, 0.7475496530532837
[Line 25412] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.LeftFoot | Size: 0.7912912964820862, 0.44856202602386475, 1.1945922374725342
[Line 25413] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Attachment.View.Figure.RightLowerLeg | Size: 0.7106100916862488, 0.9041049480438232, 0.8819680213928223
[Line 25415] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Material.View.Figure.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 25416] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Material.View.Figure.RightUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128910064697266
[Line 25417] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Material.View.Figure.RightHand | Size: 0.7627725601196289, 0.9388239979743958, 0.7475496530532837
[Line 25418] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Material.View.Figure.LeftUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128907680511475
[Line 25419] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Material.View.Figure.LeftLowerArm | Size: 0.8137837648391724, 0.9094315767288208, 0.8621159791946411
[Line 25420] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Material.View.Figure.LeftFoot | Size: 0.7912912964820862, 0.44856202602386475, 1.1945922374725342
[Line 25421] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Material.View.Figure.LeftLowerLeg | Size: 0.710610032081604, 0.9041048288345337, 0.8819679617881775
[Line 25422] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Material.View.Figure.LeftUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240074515342712
[Line 25423] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Material.View.Figure.RightFoot | Size: 0.7912907004356384, 0.4485623836517334, 1.1945918798446655
[Line 25424] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Material.View.Figure.RightUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240075707435608
[Line 25425] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Sail Material.View.CF | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 25427] [Output:5553]: [PART] Players.dellskiing2.PlayerGui.MainGui.UI.Shipyard.Equips.Ketch.Quartermaster.View.Figure.Head | Size: 2, 1, 1
