[Line 135] [Output:5553]: [PART] Workspace.NPCs.Tucker.Tucker.RightLowerArm | Size: 0.8137836456298828, 0.9094314575195312, 0.8621160984039307
[Line 102597] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Gaul Treviri.RightLowerLeg | Size: 0.7106100916862488, 0.9041049480438232, 0.8819680213928223
[Line 102598] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Gaul Treviri.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 102599] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Gaul Treviri.LeftUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128907680511475
[Line 102600] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Gaul Treviri.HumanoidRootPart | Size: 2, 2, 1
[Line 102601] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Gaul Treviri.RightUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240075707435608
[Line 102602] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Gaul Treviri.LeftLowerArm | Size: 0.8137837648391724, 0.9094315767288208, 0.8621159791946411
[Line 102603] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Plinia Keos.RightUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128910064697266
[Line 102604] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Plinia Keos.Hair1 | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 102605] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Plinia Keos.LeftLowerArm | Size: 0.8137837648391724, 0.9094315767288208, 0.8621159791946411
[Line 102606] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Plinia Keos.LeftUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240074515342712
[Line 102607] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Plinia Keos.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 102608] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Plinia Keos.HumanoidRootPart | Size: 2, 2, 1
[Line 102609] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Plinia Keos.RightLowerLeg | Size: 0.7106100916862488, 0.9041049480438232, 0.8819680213928223
[Line 102610] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Plinia Keos.UpperTorso | Size: 1.9974559545516968, 1.837510585784912, 1.1106884479522705
[Line 102611] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Plinia Keos.RightHand | Size: 0.7627725601196289, 0.9388239979743958, 0.7475496530532837
[Line 102612] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Plinia Keos.RightUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240075707435608
[Line 102613] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Plinia Keos.RightLowerArm | Size: 0.8137836456298828, 0.9094314575195312, 0.8621160984039307
[Line 102614] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Plinia Keos.LeftHand | Size: 0.7627726793289185, 0.9388239979743958, 0.7475496530532837
[Line 102615] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Plinia Keos.Head | Size: 2, 1, 1
[Line 102616] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Leo.UpperTorso | Size: 1.9974559545516968, 1.837510585784912, 1.1106884479522705
[Line 102617] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Leo.Hair1 | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 102618] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Leo.RightHand | Size: 0.7627725601196289, 0.9388239979743958, 0.7475496530532837
[Line 102619] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Leo.LeftFoot | Size: 0.7270439863204956, 0.5678553581237793, 1.2969348430633545
[Line 102620] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Leo.Head | Size: 2, 1, 1
[Line 102621] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Leo.HumanoidRootPart | Size: 2, 2, 1
[Line 102622] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Leo.RightLowerArm | Size: 0.8137836456298828, 0.9094314575195312, 0.8621160984039307
[Line 102623] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Leo.LeftHand | Size: 0.7627726793289185, 0.9388239979743958, 0.7475496530532837
[Line 102624] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Leo.RightFoot | Size: 0.7270439863204956, 0.5678553581237793, 1.296934962272644
[Line 102625] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Leo.RightUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128910064697266
[Line 102626] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Leo.LBrace | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 102627] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Leo.LeftUpperLeg | Size: 0.8153179883956909, 1.0267248153686523, 0.815911054611206
[Line 102628] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Leo.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 102629] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Leo.Cape | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 102630] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Leo.LeftUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128907680511475
[Line 102631] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Leo.LeftLowerLeg | Size: 0.8300829529762268, 1.0376451015472412, 0.9252371788024902
[Line 102632] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Leo.RightUpperLeg | Size: 0.8153179883956909, 1.0275921821594238, 0.8159109354019165
[Line 102633] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Arnthrud.LeftHand | Size: 0.7627726793289185, 0.9388239979743958, 0.7475496530532837
[Line 102634] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Arnthrud.RightFoot | Size: 0.7912907004356384, 0.4485623836517334, 1.1945918798446655
[Line 102635] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Arnthrud.Hair1 | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 102636] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Arnthrud.Head | Size: 2, 1, 1
[Line 102637] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Arnthrud.RightUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128910064697266
[Line 102638] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Arnthrud.LeftLowerArm | Size: 0.8137837648391724, 0.9094315767288208, 0.8621159791946411
[Line 102639] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Arnthrud.LeftUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240074515342712
[Line 102640] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Arnthrud.RightLowerArm | Size: 0.8137836456298828, 0.9094314575195312, 0.8621160984039307
[Line 102641] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Arnthrud.LeftLowerLeg | Size: 0.710610032081604, 0.9041048288345337, 0.8819679617881775
[Line 102642] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Arnthrud.UpperTorso | Size: 1.9974559545516968, 1.837510585784912, 1.1106884479522705
[Line 102643] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Arnthrud.RightHand | Size: 0.7627725601196289, 0.9388239979743958, 0.7475496530532837
[Line 102644] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Arnthrud.LeftFoot | Size: 0.7912912964820862, 0.44856202602386475, 1.1945922374725342
[Line 102645] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Arnthrud.RightLowerLeg | Size: 0.7106100916862488, 0.9041049480438232, 0.8819680213928223
[Line 102646] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Arnthrud.HumanoidRootPart | Size: 2, 2, 1
[Line 102647] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kevin Holt.Hair1 | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 102648] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kevin Holt.LeftHand | Size: 0.5192210674285889, 0.5368252396583557, 0.5368161201477051
[Line 102649] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kevin Holt.RightUpperArm | Size: 0.844642162322998, 1.2322739362716675, 0.8592722415924072
[Line 102650] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kevin Holt.LeftLowerArm | Size: 0.716312050819397, 0.9501485228538513, 0.7139627933502197
[Line 102651] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kevin Holt.LeftUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240074515342712
[Line 102652] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kevin Holt.LeftUpperArm | Size: 0.844642162322998, 1.232274055480957, 0.8592720031738281
[Line 102653] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kevin Holt.LeftLowerLeg | Size: 0.710610032081604, 0.9041048288345337, 0.8819679617881775
[Line 102654] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kevin Holt.RightUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240075707435608
[Line 102655] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kevin Holt.HumanoidRootPart | Size: 2, 2, 1
[Line 102656] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kevin Holt.UpperTorso | Size: 1.9974559545516968, 1.837510585784912, 1.1106884479522705
[Line 102657] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kevin Holt.RightHand | Size: 0.5192210674285889, 0.5368251800537109, 0.5368160009384155
[Line 102658] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kevin Holt.LeftFoot | Size: 0.7912912964820862, 0.44856202602386475, 1.1945922374725342
[Line 102659] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Assassin1.Cloak | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 102660] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Assassin1.LeftUpperLeg | Size: 0.8153179883956909, 1.0267248153686523, 0.815911054611206
[Line 102661] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Assassin1.RightFoot | Size: 0.7270439863204956, 0.5678553581237793, 1.296934962272644
[Line 102662] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Assassin1.UpperTorso | Size: 1.9974559545516968, 1.837510585784912, 1.1106884479522705
[Line 102663] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Assassin1.LeftFoot | Size: 0.7270439863204956, 0.5678553581237793, 1.2969348430633545
[Line 102664] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Assassin1.RightLowerLeg | Size: 0.8300829529762268, 1.0382306575775146, 0.9252372980117798
[Line 102665] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Assassin1.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 102666] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Assassin1.LeftUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128907680511475
[Line 102667] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Prince Revon2.HumanoidRootPart | Size: 2, 2, 1
[Line 102668] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Prince Revon2.UpperTorso | Size: 2.2717103958129883, 1.9573686122894287, 1.6574442386627197
[Line 102669] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Prince Revon2.LeftFoot | Size: 0.7270439863204956, 0.5678553581237793, 1.2969348430633545
[Line 102670] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Prince Revon2.Hair1 | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 102671] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Prince Revon2.RightFoot | Size: 0.7270439863204956, 0.5678553581237793, 1.296934962272644
[Line 102672] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Prince Revon2.Cloak | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 102673] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Prince Revon2.RightUpperArm | Size: 0.7415189743041992, 0.879082977771759, 0.7827858924865723
[Line 102674] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Prince Revon2.LeftLowerArm | Size: 0.8154940605163574, 1.017425298690796, 0.7254538536071777
[Line 102675] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Prince Revon2.LeftUpperLeg | Size: 0.8153179883956909, 1.0267248153686523, 0.815911054611206
[Line 102676] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Prince Revon2.LowerTorso | Size: 1.8661580085754395, 0.8245834112167358, 1.3418700695037842
[Line 102677] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Prince Revon2.RightUpperLeg | Size: 0.8153179883956909, 1.0267248153686523, 0.8159109354019165
[Line 102678] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Babudia Revora.RightUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128910064697266
[Line 102679] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Babudia Revora.LeftUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240074515342712
[Line 102680] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Babudia Revora.LeftHand | Size: 0.7627726793289185, 0.9388239979743958, 0.7475496530532837
[Line 102681] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Babudia Revora.RightFoot | Size: 0.7912907004356384, 0.4485623836517334, 1.1945918798446655
[Line 102682] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Babudia Revora.HumanoidRootPart | Size: 2, 2, 1
[Line 102683] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Babudia Revora.RightHand | Size: 0.7627725601196289, 0.9388239979743958, 0.7475496530532837
[Line 102684] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Babudia Revora.RightLowerLeg | Size: 0.7106100916862488, 0.9041049480438232, 0.8819680213928223
[Line 102685] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Babudia Revora.LeftUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128907680511475
[Line 102686] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Babudia Revora.RightUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240075707435608
[Line 102687] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kaeso Keos.RightLowerLeg | Size: 0.7106100916862488, 0.9041049480438232, 0.8819680213928223
[Line 102688] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kaeso Keos.RightUpperArm | Size: 0.944642186164856, 1.2750803232192993, 0.9592722654342651
[Line 102689] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kaeso Keos.LeftUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240074515342712
[Line 102690] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kaeso Keos.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 102691] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kaeso Keos.LeftLowerLeg | Size: 0.710610032081604, 0.9041048288345337, 0.8819679617881775
[Line 102692] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kaeso Keos.RightHand | Size: 0.5192210674285889, 0.5368251800537109, 0.5368160009384155
[Line 102693] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kaeso Keos.RightFoot | Size: 0.7912907004356384, 0.4485623836517334, 1.1945918798446655
[Line 102694] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kaeso Keos.RightLowerArm | Size: 0.716312050819397, 0.9501485824584961, 0.7139627933502197
[Line 102695] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kaeso Keos.HumanoidRootPart | Size: 2, 2, 1
[Line 102696] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Kaeso Keos.LeftHand | Size: 0.5192210674285889, 0.5368252396583557, 0.5368161201477051
[Line 102697] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Iris5.UpperTorso | Size: 1.9974559545516968, 1.837510585784912, 1.1106884479522705
[Line 102698] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Iris5.RightHand | Size: 0.7627725601196289, 0.9388239979743958, 0.7475496530532837
[Line 102699] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Iris5.HumanoidRootPart | Size: 2, 2, 1
[Line 102700] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Iris5.Bracelet | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 102701] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Iris5.LeftUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128907680511475
[Line 102702] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Iris5.LeftLowerLeg | Size: 0.824457049369812, 1.1728107929229736, 0.8656639456748962
[Line 102703] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Iris5.RightUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128910064697266
[Line 102704] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Iris5.LeftUpperLeg | Size: 0.8650019764900208, 1.101959466934204, 0.8170569539070129
[Line 102705] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Iris5.LeftHand | Size: 0.7627726793289185, 0.9388239979743958, 0.7475496530532837
[Line 102706] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.NeviroKO.LeftUpperLeg | Size: 0.6682420372962952, 1.2614991664886475, 0.7996970415115356
[Line 102707] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.NeviroKO.Waist | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 102708] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.NeviroKO.LeftUpperArm | Size: 0.9060100317001343, 1.1436059474945068, 1.0527269840240479
[Line 102709] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.NeviroKO.RightUpperArm | Size: 0.9060100317001343, 1.1436059474945068, 1.0527269840240479
[Line 102710] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.NeviroKO.LeftLowerArm | Size: 0.8918231129646301, 0.7519223690032959, 0.9348530769348145
[Line 102711] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.NeviroKO.RightLowerLeg | Size: 0.8369659781455994, 1.2273343801498413, 0.9323689341545105
[Line 102712] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.NeviroKO.HumanoidRootPart | Size: 2, 2, 1
[Line 102713] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.NeviroKO.RightLowerArm | Size: 0.8918231129646301, 0.7519223690032959, 0.9348530769348145
[Line 102714] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.NeviroKO.RightFoot | Size: 0.7176520228385925, 0.3393394947052002, 1.154676914215088
[Line 102715] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.NeviroKO.Hair1 | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 102716] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Tullus Revora2.LeftUpperLeg | Size: 0.8153179883956909, 1.0267248153686523, 0.815911054611206
[Line 102717] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Tullus Revora2.LeftUpperArm | Size: 1.3059799671173096, 1.2761965990066528, 1.2654058933258057
[Line 102718] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Tullus Revora2.Faulds | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 102719] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Tullus Revora2.RightUpperLeg | Size: 0.8153179883956909, 1.0275921821594238, 0.8159109354019165
[Line 102720] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Tullus Revora2.UpperTorso | Size: 2.0010600090026855, 1.84820556640625, 1.2843949794769287
[Line 102721] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Tullus Revora2.LeftHand | Size: 0.7170640230178833, 0.9864506721496582, 0.7195408344268799
[Line 102722] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Tullus Revora2.HumanoidRootPart | Size: 2, 2, 1
[Line 102723] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Tullus Revora2.Head | Size: 2, 1, 1
[Line 102724] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Tullus Revora2.RightHand | Size: 0.7170640230178833, 0.9864506721496582, 0.7195409536361694
[Line 102725] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Tullus Revora2.Wrap | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 102726] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Tullus Revora2.LeftFoot | Size: 0.7270439863204956, 0.5678553581237793, 1.2969348430633545
[Line 102727] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Neviro2.Head | Size: 2, 1, 1
[Line 102728] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Neviro2.Hair1 | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 102729] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Neviro2.LeftHand | Size: 0.8303600549697876, 1.0058321952819824, 0.9396039247512817
[Line 102730] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Neviro2.RightFoot | Size: 0.7176520228385925, 0.3393394947052002, 1.154676914215088
[Line 102731] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Neviro2.Waist | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 102732] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Neviro2.RightUpperArm | Size: 0.9060100317001343, 1.1436059474945068, 1.0527269840240479
[Line 102733] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Neviro2.LowerTorso | Size: 1.8271119594573975, 0.7462932467460632, 1.3958319425582886
[Line 102734] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Neviro2.LeftLowerLeg | Size: 0.8369659781455994, 1.2256954908370972, 0.9323689937591553
[Line 102735] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Neviro2.HumanoidRootPart | Size: 2, 2, 1
[Line 102736] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Neviro2.UpperTorso | Size: 2.001159906387329, 2.0072708129882812, 1.459306240081787
[Line 102737] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Neviro2.RightLowerLeg | Size: 0.8369659781455994, 1.2273343801498413, 0.9323689341545105
[Line 102738] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Iris4.RightLowerArm | Size: 0.8137836456298828, 0.9094314575195312, 0.8621160984039307
[Line 102739] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Iris4.LeftHand | Size: 0.7627726793289185, 0.9388239979743958, 0.7475496530532837
[Line 102740] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Iris4.RightFoot | Size: 0.7011560201644897, 0.4043472409248352, 1.1301878690719604
[Line 102741] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Iris4.UpperTorso | Size: 1.9974559545516968, 1.837510585784912, 1.1106884479522705
[Line 102742] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Iris4.RightHand | Size: 0.7627725601196289, 0.9388239979743958, 0.7475496530532837
[Line 102743] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Iris4.RightLowerLeg | Size: 0.824457049369812, 1.1709388494491577, 0.8656639456748962
[Line 102744] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Iris4.LeftUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128907680511475
[Line 102745] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Iris4.RightUpperLeg | Size: 0.8650019764900208, 1.1002006530761719, 0.8170570135116577
[Line 102746] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Iris4.RightUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128910064697266
[Line 102747] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Iris4.LeftLowerArm | Size: 0.8137837648391724, 0.9094315767288208, 0.8621159791946411
[Line 102748] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Iris4.Waist | Size: 2.3499999046325684, 1.303018569946289, 1.7551701068878174
[Line 102749] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Jern Redside.HumanoidRootPart | Size: 2, 2, 1
[Line 102750] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Jern Redside.UpperTorso | Size: 1.9974559545516968, 1.837510585784912, 1.1106884479522705
[Line 102751] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Jern Redside.Head | Size: 2, 1, 1
[Line 102752] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Jern Redside.LeftFoot | Size: 0.7011560201644897, 0.4050101041793823, 1.1301878690719604
[Line 102753] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Jern Redside.RightLowerLeg | Size: 0.824457049369812, 1.1709437370300293, 0.8656639456748962
[Line 102754] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Jern Redside.Hair | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 102755] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Jern Redside.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 102756] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Jern Redside.Hat | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 102757] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Jern Redside.LeftLowerLeg | Size: 0.824457049369812, 1.1728583574295044, 0.8656639456748962
[Line 102758] [Output:5553]: [PART] ReplicatedStorage.RS.UnloadNPCs.Jern Redside.RightUpperArm | Size: 0.944642186164856, 1.2750803232192993, 0.9592722654342651
